Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	br_lengths[58]	br_lengths[59]	br_lengths[60]	br_lengths[61]	br_lengths[62]	br_lengths[63]	br_lengths[64]	br_lengths[65]	br_lengths[66]	br_lengths[67]	br_lengths[68]	br_lengths[69]	br_lengths[70]	br_lengths[71]	br_lengths[72]	br_lengths[73]	br_lengths[74]	br_lengths[75]	br_lengths[76]	br_lengths[77]	br_lengths[78]	br_lengths[79]	br_lengths[80]	br_lengths[81]	br_lengths[82]	br_lengths[83]	br_lengths[84]	br_lengths[85]	br_lengths[86]	br_lengths[87]	br_lengths[88]	br_lengths[89]	br_lengths[90]	br_lengths[91]	muNeo	rate01	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	rel_br_lengths[58]	rel_br_lengths[59]	rel_br_lengths[60]	rel_br_lengths[61]	rel_br_lengths[62]	rel_br_lengths[63]	rel_br_lengths[64]	rel_br_lengths[65]	rel_br_lengths[66]	rel_br_lengths[67]	rel_br_lengths[68]	rel_br_lengths[69]	rel_br_lengths[70]	rel_br_lengths[71]	rel_br_lengths[72]	rel_br_lengths[73]	rel_br_lengths[74]	rel_br_lengths[75]	rel_br_lengths[76]	rel_br_lengths[77]	rel_br_lengths[78]	rel_br_lengths[79]	rel_br_lengths[80]	rel_br_lengths[81]	rel_br_lengths[82]	rel_br_lengths[83]	rel_br_lengths[84]	rel_br_lengths[85]	rel_br_lengths[86]	rel_br_lengths[87]	rel_br_lengths[88]	rel_br_lengths[89]	rel_br_lengths[90]	rel_br_lengths[91]	scale	stationaryDist[1]	stationaryDist[2]	tree_length
11052	-442.3964	-598.7236	156.3272	0.00109793	0.0167412	0.00252856	0.0047954	0.00261611	0.00228926	0.00277491	0.00499327	0.0244346	0.00571448	0.00507531	0.0020445	0.0109016	0.000780825	0.00637289	0.00312019	0.00675457	0.00458792	0.0107328	0.0182221	0.00501577	0.00346457	0.00164738	0.0138371	0.00054058	0.00704853	0.000557761	0.00203175	0.00340572	0.0257543	0.00629967	0.000560556	0.00323202	0.0131896	0.00625707	0.0105012	0.0041597	0.0192075	0.000191074	0.00369021	6.13697e-05	0.0033468	0.00639263	0.00483631	0.00866001	0.0140415	0.0188988	0.00568506	0.0067506	0.00943096	0.0950257	0.000613568	0.000646018	0.0112651	0.00497764	0.00869521	0.00127443	0.00440216	0.00342318	0.00374114	0.0155954	0.0304091	0.00101248	0.00461527	0.00274244	0.00457522	0.000602996	0.00501717	0.00552274	4.82471e-05	0.0279021	0.00602373	0.00806814	0.0289349	0.00665058	0.00013768	0.00914246	0.00189084	0.0207464	0.0033596	0.00553826	0.00859157	0.000557949	0.00967976	0.0429963	0.00368522	0.000917676	0.0063813	0.00131874	0.000616497	0.00247455	0.9892061	0.9786428	0.0629427	0.259563	0.65653	1.52316	3.85263	15.8875	1.999668	0.00147354	0.0224686	0.00339361	0.00643597	0.00351112	0.00307244	0.00372424	0.00670153	0.0327939	0.00766947	0.00681164	0.00274395	0.0146312	0.00104796	0.00855313	0.00418764	0.0090654	0.0061575	0.0144046	0.0244561	0.00673173	0.00464984	0.00221097	0.018571	0.00072552	0.00945992	0.000748578	0.00272684	0.00457086	0.0345652	0.00845486	0.00075233	0.00433773	0.0177019	0.00839769	0.0140939	0.00558279	0.0257787	0.000256443	0.00495268	8.23651e-05	0.00449178	0.00857963	0.00649087	0.0116227	0.0188452	0.0253643	0.00762999	0.00906007	0.0126574	0.127535	0.000823477	0.000867029	0.015119	0.00668055	0.0116699	0.00171043	0.0059082	0.0045943	0.00502103	0.0209307	0.0408124	0.00135886	0.00619422	0.00368066	0.00614046	0.000809289	0.0067336	0.00741213	6.4753e-05	0.0374478	0.00808453	0.0108283	0.0388339	0.00892582	0.000184782	0.0122702	0.00253772	0.0278441	0.00450896	0.00743296	0.0115309	0.00074883	0.0129913	0.0577059	0.00494599	0.00123162	0.00856443	0.00176989	0.000827409	0.00332112	1.001577	0.505397	0.494603	0.745094
11088	-445.1697	-601.3285	156.1588	0.00602102	0.0173393	0.00128572	0.00457154	0.00842633	0.00300393	0.0120524	0.00791121	0.00772274	0.00583085	0.00576035	0.000422068	0.0153514	0.00032762	0.00530054	0.0150957	0.0017221	0.00176992	0.00307245	0.0123784	0.00334279	0.00973418	0.00103236	0.013629	0.000980317	0.0147875	0.00449368	0.00126335	0.00354913	0.00314117	0.000808945	0.000671646	0.000509865	0.00127618	0.00143327	0.0203054	0.00256064	0.00565341	0.00130123	0.000167292	1.18184e-05	0.010598	0.015776	0.00102223	0.00125161	0.00604567	0.00350942	0.00650472	0.00104735	0.0032676	0.0171434	0.000323111	0.00055342	0.00204183	0.00144368	0.000236776	0.00145918	0.0104073	0.000776875	0.00116361	0.00101141	0.0179491	0.0199928	0.00279852	0.0241166	0.0145569	0.0030215	0.00214947	0.0575947	0.00287382	0.00476513	0.0018471	0.00561482	0.0105483	0.0282409	0.00109975	0.040019	0.0141948	0.0128355	0.00105591	0.00225062	0.00660147	0.00635923	0.0157107	0.00468171	0.000665238	0.0221755	0.00124396	0.000488861	0.00113344	0.00727814	0.9627595	0.9281932	0.0429479	0.215418	0.619436	1.61437	4.64213	23.284	2.276052	0.00932818	0.0268632	0.00199193	0.00708254	0.0130547	0.0046539	0.0186725	0.0122566	0.0119646	0.00903356	0.00892433	0.000653897	0.0237834	0.000507572	0.00821196	0.0233873	0.002668	0.00274209	0.00476005	0.0191775	0.00517888	0.0150809	0.0015994	0.021115	0.00151878	0.0229099	0.00696192	0.00195727	0.00549856	0.00486651	0.00125327	0.00104056	0.000789918	0.00197716	0.00222052	0.0314585	0.00396712	0.00875866	0.00201595	0.000259181	1.83099e-05	0.0164192	0.0244412	0.00158371	0.00193908	0.00936637	0.00543705	0.0100776	0.00162263	0.0050624	0.0265597	0.000500587	0.000857397	0.00316335	0.00223665	0.00036683	0.00226066	0.0161237	0.00120359	0.00180274	0.00156695	0.0278079	0.0309742	0.00433566	0.0373632	0.0225526	0.00468111	0.0033301	0.0892297	0.00445232	0.00738247	0.00286166	0.00869888	0.0163422	0.0437527	0.00170381	0.0620002	0.0219915	0.0198857	0.00163589	0.00348681	0.0102275	0.00985216	0.0243401	0.00725323	0.00103063	0.0343558	0.00192724	0.000757378	0.001756	0.0112758	1.005461	0.51862	0.48138	0.6454653
11124	-441.5303	-597.8742	156.3439	0.0089393	0.0176527	0.00218916	0.00912631	0.00454703	0.00205428	0.000447877	0.0162183	0.00585128	0.00549618	0.00848699	0.000770333	0.00898216	0.00134076	0.00962764	0.00907367	0.00707892	0.0061975	0.024465	0.00714537	0.0015117	0.00304244	0.00071654	0.0073103	0.0155886	0.00688066	0.0097324	0.000313012	0.00242919	0.00105597	0.00085632	0.008578	0.00263514	0.00441843	0.00751798	0.00565872	0.0112887	0.00216647	0.00363815	0.000148603	4.10147e-05	0.000547735	0.0108499	0.00412818	0.010276	0.00113893	0.0434295	0.0161569	0.000679022	0.000610936	0.0208441	0.00229921	0.000916431	0.00285795	0.0273075	0.000822967	0.018109	0.00296862	0.00024955	0.00212299	0.0142083	0.00853369	0.0141671	0.00013935	0.00445517	0.00714249	0.0164149	0.018271	0.00815696	0.000218214	0.0218424	0.003428	0.00333883	0.0296882	0.0129942	0.00175827	0.0466594	0.00520559	0.00810999	0.00799607	0.00103605	0.00775311	0.000500918	0.00418175	0.0495907	0.0161183	0.0027005	0.00519944	0.00469214	0.00487837	0.00359327	0.8917621	0.8046666	0.0497814	0.231503	0.63351	1.57851	4.3196	20.0878	2.169289	0.011911	0.023521	0.00291691	0.0121602	0.0060586	0.00273719	0.000596766	0.0216098	0.00779643	0.00732329	0.0113083	0.00102642	0.0119681	0.00178647	0.0128282	0.01209	0.00943218	0.00825775	0.032598	0.00952072	0.00201424	0.00405384	0.000954741	0.00974048	0.0207708	0.00916801	0.0129678	0.000417067	0.00323673	0.00140701	0.00114099	0.0114296	0.00351114	0.00588725	0.0100172	0.00753985	0.0150414	0.00288668	0.00484759	0.000198004	5.46492e-05	0.000729819	0.0144568	0.00550052	0.0136921	0.00151755	0.0578668	0.021528	0.000904751	0.000814031	0.0277733	0.00306354	0.00122108	0.00380802	0.0363854	0.00109655	0.0241291	0.00395549	0.000332508	0.00282874	0.0189316	0.0113706	0.0188767	0.000185674	0.0059362	0.00951688	0.0218718	0.0243449	0.0108686	0.000290756	0.0291035	0.00456758	0.00444876	0.0395575	0.0173139	0.00234278	0.0621704	0.00693609	0.010806	0.0106542	0.00138046	0.0103305	0.000667439	0.0055719	0.0660763	0.0214765	0.00359823	0.0069279	0.00625196	0.00650009	0.00478779	1.016038	0.554119	0.445881	0.7505074
11160	-437.1372	-592.5323	155.3952	0.000882916	0.0541936	0.00391368	0.0199359	0.0290387	0.00678478	0.0112618	0.0269374	0.0406247	0.0132142	0.00657	0.00219342	0.0135002	0.00884381	0.00121162	0.00382863	0.0305777	0.00110574	0.0184625	0.0209105	0.00479821	0.015488	0.002037	0.0177737	0.0157426	0.0148028	0.0337633	0.00429149	0.00219337	0.00556807	0.00643923	0.00612505	0.00113319	0.0115031	0.0106186	0.0135476	0.0103933	0.00300417	0.0158011	0.00183275	0.000392115	0.0104654	0.00771174	0.0261895	0.0363159	0.0435043	0.0905233	0.00405728	0.0212127	0.00165266	0.00701005	0.000721802	0.0503473	0.00490153	0.0463943	0.0122035	0.00148956	0.00562693	0.00106958	0.00107131	0.0242207	0.0323448	0.0394924	0.015479	0.00701654	0.0262753	0.00556859	0.0145405	0.144756	0.0155322	0.0199338	0.0767184	0.00871929	0.0071523	0.0195471	0.0233306	0.0808898	0.0472868	0.0701126	0.0138557	0.0158886	0.00108279	0.00183606	0.0320699	0.00645791	0.0150841	0.0517281	0.000762206	0.00338518	0.0117496	0.0119219	1.146401	1.34302	0.129296	0.368738	0.732528	1.36514	2.71195	7.73417	1.479144	0.000510814	0.0313539	0.00226427	0.011534	0.0168004	0.00392536	0.00651557	0.0155847	0.0235036	0.0076451	0.0038011	0.00126901	0.00781061	0.00511662	0.000700985	0.00221507	0.0176908	0.000639729	0.0106816	0.0120978	0.00277602	0.00896066	0.00117852	0.010283	0.00910796	0.00856424	0.0195339	0.00248286	0.00126898	0.00322143	0.00372544	0.00354367	0.00065561	0.00665517	0.00614341	0.00783803	0.0060131	0.00173807	0.0091418	0.00106034	0.00022686	0.00605479	0.00446166	0.015152	0.0210107	0.0251696	0.0523726	0.00234735	0.0122727	0.000956153	0.00405569	0.000417601	0.0291286	0.0028358	0.0268416	0.00706038	0.00086179	0.00325548	0.000618812	0.00061981	0.0140129	0.0187132	0.0228485	0.00895542	0.00405944	0.0152017	0.00322173	0.00841245	0.0837492	0.00898622	0.0115328	0.0443857	0.00504458	0.00413799	0.011309	0.013498	0.0467991	0.027358	0.0405639	0.00801626	0.0091924	0.000626451	0.00106226	0.0185542	0.00373625	0.00872693	0.0299275	0.000440977	0.00195851	0.00679776	0.00689746	0.9790962	0.4268	0.5732	1.728448
11196	-442.9829	-599.4958	156.5129	0.00519218	0.0148279	0.0171079	0.0114328	0.0109388	0.00401156	0.000341714	0.0145523	0.0049293	0.00477888	0.00924137	0.0117666	0.0195818	0.00703445	0.000880602	0.00616455	0.0103283	0.00663977	0.00989027	0.0123119	0.00543282	0.00050916	0.000832617	0.0167563	0.00534038	0.00240996	0.00306652	0.004846	0.00216874	0.0086358	0.00382614	0.00155521	0.00315415	0.00462665	0.00228416	0.00817945	0.00288045	0.0119944	0.00538026	0.000151651	0.00266838	0.00360362	0.000185626	0.00890565	0.00457963	0.0153297	0.0465242	0.00300914	0.000201166	0.00477327	0.0112249	0.00639752	0.00279403	0.000635784	0.0271787	0.00193242	0.00601772	0.022579	0.0142015	0.00384954	0.0162983	0.0254868	0.0132864	0.00106736	0.00961022	0.00273809	0.00889492	0.0116153	0.000466022	8.69812e-05	0.0178276	0.00334292	0.00605108	0.0292868	0.000303304	0.00249758	0.0126191	0.00670511	0.0165603	0.00975064	0.000189735	0.0124141	0.000346331	0.00102838	0.0445901	0.00794382	0.00198693	0.0150896	0.0024788	0.00064182	0.000323625	0.8091405	0.6794592	0.0503669	0.232827	0.634638	1.5757	4.29504	19.8543	2.160834	0.00697776	0.0199271	0.0229913	0.0153645	0.0147007	0.00539113	0.000459229	0.0195568	0.00662449	0.00642233	0.0124195	0.0158131	0.026316	0.0094536	0.00118344	0.00828453	0.0138802	0.00892319	0.0132915	0.016546	0.00730117	0.00068426	0.00111895	0.0225189	0.00717693	0.00323875	0.00412109	0.00651254	0.00291457	0.0116057	0.00514194	0.00209004	0.00423886	0.00621775	0.00306968	0.0109924	0.00387104	0.0161193	0.00723052	0.000203804	0.00358603	0.00484291	0.000249463	0.0119683	0.00615456	0.0206015	0.0625239	0.00404398	0.000270347	0.00641479	0.0150851	0.00859762	0.0037549	0.00085443	0.0365254	0.00259697	0.00808721	0.0303439	0.0190853	0.00517339	0.0219033	0.0342517	0.0178555	0.00143442	0.0129152	0.00367971	0.0119539	0.0156098	0.000626287	0.000116894	0.0239586	0.00449255	0.00813204	0.0393585	0.00040761	0.00335649	0.0169588	0.009011	0.0222554	0.0131039	0.000254984	0.0166833	0.000465434	0.00138204	0.0599246	0.0106757	0.00267023	0.0202789	0.00333125	0.000862542	0.000434919	1.028631	0.59543	0.40457	0.7441032
11232	-426.658	-583.102	156.444	0.00136371	0.0129693	0.00197159	0.00263804	0.00423087	0.003265	0.000156541	0.0047208	0.00761249	0.000287692	0.00280931	0.000583135	0.00855484	0.00176204	0.00247488	0.0138623	0.00142375	0.00540591	0.00709135	0.00220909	0.00267097	0.00127833	0.0039749	0.00619056	0.00153186	0.00280837	0.00385926	0.00178154	0.000745785	0.00430534	0.00414443	0.000541338	0.00211825	0.00845275	0.00115883	0.0142406	0.00225934	0.000666609	0.00049553	7.48849e-05	0.00269614	9.18107e-05	0.00156375	0.00932412	0.00699618	0.00212762	0.0157087	0.0048372	0.00374071	0.00233454	0.0017041	0.00318946	0.00215619	0.000256053	0.0106025	0.00426265	0.00373401	0.00418505	0.00579275	0.00825707	0.00414921	0.00305373	0.0051097	0.000434572	0.000324708	0.00209156	0.00616189	0.00203366	0.00615516	0.00230198	0.00415674	0.000741863	0.00225568	0.0281014	0.00370238	0.000697059	0.00515427	0.0034111	0.00458632	0.00480864	0.000870649	0.0156892	0.000802749	0.0092561	0.0345634	0.01936	0.000871436	0.0071099	0.00131351	0.00074428	0.00398628	0.7083684	0.5484291	0.0316771	0.185699	0.591401	1.6909	5.38505	31.5685	2.496149	0.00319931	0.0304263	0.0046254	0.00618893	0.00992576	0.0076598	0.000367251	0.0110752	0.0178591	0.000674934	0.00659072	0.00136805	0.0200699	0.00413381	0.00580616	0.0325214	0.00334015	0.0126824	0.0166365	0.0051826	0.00626618	0.002999	0.00932525	0.0145233	0.00359379	0.00658852	0.00905395	0.00417954	0.00174964	0.0101005	0.00972297	0.00127	0.00496947	0.0198304	0.00271865	0.0334089	0.00530048	0.00156388	0.00116253	0.000175682	0.00632523	0.000215391	0.0036686	0.0218747	0.0164133	0.00499146	0.0368531	0.0113482	0.00877582	0.0054769	0.00399787	0.00748257	0.00505848	0.000600708	0.0248737	0.0100003	0.0087601	0.00981827	0.01359	0.0193714	0.00973417	0.00716416	0.0119875	0.00101952	0.000761774	0.00490687	0.014456	0.00477102	0.0144402	0.00540053	0.00975184	0.00174044	0.0052919	0.0659267	0.00868591	0.00163532	0.0120921	0.00800255	0.0107597	0.0112812	0.00204257	0.0368074	0.00188327	0.0217151	0.0810868	0.0454191	0.00204442	0.01668	0.00308154	0.0017461	0.00935193	1.044419	0.645816	0.354184	0.4262517
11268	-426.3076	-583.4844	157.1768	0.00445724	0.0149176	0.00548885	0.0034624	0.00164212	0.0192692	0.017459	0.0125515	0.0508164	0.00474659	0.000514285	0.0200206	0.0212432	0.00743882	0.00787615	0.0178384	0.00276101	0.0151474	0.00797277	0.0102233	0.00236406	0.00614297	0.00879071	0.00746919	0.00710995	0.000611462	0.00370201	0.000601999	0.000942641	0.00271516	0.00996904	0.00920434	0.00255046	0.0245272	0.00237257	0.00877881	0.00153495	0.00333432	0.000374681	0.000116325	0.00291029	0.00686171	0.00312086	0.0156062	0.0132956	0.0165921	0.0588879	0.00467383	0.0118034	0.00394744	0.00484215	0.00511063	0.00196797	0.00127346	0.0190121	0.000689368	0.0160323	0.00454266	0.000688751	0.00709611	0.00051799	0.0361765	0.00773119	0.000176715	0.00415475	0.00467574	0.0146167	0.0153403	0.0152163	0.0182766	0.0171248	0.00192006	0.0126626	0.0744142	0.0339207	0.0172858	0.0149371	0.0151794	0.00656572	0.0199846	0.00140025	0.0369166	0.00708369	0.00810488	0.0890417	0.0165439	0.00265027	0.048122	0.00130711	0.00421024	0.0141216	0.4090309	0.2570955	0.0696192	0.272644	0.666678	1.49997	3.66779	14.3638	1.926772	0.00402135	0.0134588	0.00495207	0.0031238	0.00148153	0.0173848	0.0157516	0.0113241	0.0458469	0.0042824	0.000463991	0.0180627	0.0191657	0.00671135	0.00710591	0.0160939	0.002491	0.0136661	0.00719308	0.00922352	0.00213287	0.00554223	0.00793103	0.00673875	0.00641464	0.000551664	0.00333998	0.000543127	0.000850456	0.00244963	0.00899413	0.00830421	0.00230104	0.0221286	0.00214055	0.00792029	0.00138484	0.00300825	0.000338039	0.000104949	0.00262568	0.00619067	0.00281565	0.01408	0.0119953	0.0149695	0.053129	0.00421675	0.0106491	0.0035614	0.00436862	0.00461084	0.00177551	0.00114892	0.0171528	0.000621952	0.0144645	0.00409841	0.000621395	0.00640215	0.000467334	0.0326387	0.00697512	0.000159433	0.00374844	0.00421848	0.0131873	0.0138401	0.0137283	0.0164893	0.0154501	0.00173229	0.0114242	0.0671369	0.0306034	0.0155953	0.0134764	0.0136949	0.00592363	0.0180303	0.00126332	0.0333064	0.00639094	0.00731227	0.080334	0.014926	0.00239109	0.043416	0.00117928	0.0037985	0.0127406	1.094311	0.795485	0.204515	1.108395
11304	-435.9107	-591.8711	155.9604	0.00466496	0.0140975	0.0122848	0.00340988	0.0010996	0.00591352	0.00574591	0.00752222	0.0402867	0.0074002	0.00243019	0.00396914	0.0135159	0.00684525	0.0083597	0.0259978	0.000593762	0.0263602	0.00645647	0.0235422	0.0323771	0.0101755	0.00887615	0.025235	0.00208429	0.0025512	0.00343251	0.0114696	0.0119241	0.0139739	0.00233628	0.00134035	0.00346024	0.00998602	0.0118842	0.00823486	0.00202562	0.0204286	0.00540512	0.00206333	0.0056322	0.0167899	0.0151109	0.000744139	0.0265686	0.0318784	0.0448073	0.00525503	0.0157985	0.0135274	0.0143301	0.0261568	0.0034563	0.0014078	0.0236147	0.00442261	0.0285791	0.0196258	0.000323439	0.0067106	0.00253195	0.0213451	0.0235599	0.00874377	0.000517042	0.0320882	0.0317326	0.0137386	0.0326814	0.0429193	0.0123697	0.0148025	0.0220827	0.071817	0.00636389	0.0272995	0.0267735	0.00128911	0.0124482	0.0280505	0.00353462	0.0090427	0.00240789	0.00881675	0.125909	0.047238	0.00793987	0.00387104	0.00208715	0.00120083	0.0218643	0.892292	0.80553	0.0722585	0.277637	0.670464	1.49151	3.60183	13.8392	1.899867	0.00337657	0.010204	0.00889193	0.00246813	0.000795908	0.0042803	0.00415899	0.00544471	0.0291601	0.00535639	0.00175901	0.00287293	0.00978305	0.0049547	0.00605088	0.0188177	0.000429775	0.01908	0.0046733	0.0170402	0.0234351	0.00736519	0.0064247	0.0182655	0.00150864	0.0018466	0.00248451	0.00830186	0.00863086	0.0101145	0.00169104	0.000970171	0.00250457	0.00722804	0.00860201	0.00596052	0.00146618	0.0147866	0.00391232	0.00149347	0.00407668	0.0121528	0.0109375	0.00053862	0.0192308	0.0230741	0.0324323	0.00380367	0.0114352	0.00979138	0.0103724	0.0189327	0.00250173	0.00101899	0.0170927	0.00320116	0.020686	0.0142055	0.00023411	0.00485724	0.00183267	0.0154499	0.017053	0.00632888	0.000374244	0.023226	0.0229686	0.00994424	0.0236554	0.0310657	0.00895338	0.0107143	0.0159838	0.0519823	0.00460629	0.0197598	0.0193791	0.000933076	0.00901018	0.0203034	0.00255842	0.00654526	0.00174287	0.00638171	0.091135	0.0341916	0.00574701	0.00280192	0.00151071	0.00086918	0.0158257	1.015958	0.553854	0.446146	1.381566
11340	-438.0345	-594.429	156.3945	0.00161214	0.0407125	0.00767144	0.0170894	0.0224597	0.0140587	0.00312571	0.00942867	0.0284493	0.00180013	0.0029438	0.00679899	0.013414	0.000400196	0.0111607	0.0112725	0.00700387	0.00539023	0.00763443	0.00915367	0.0116387	0.00481767	0.00350281	0.00876367	0.0120993	0.0102181	0.00219047	0.0122721	0.0051733	0.00394463	0.00741394	0.0037036	0.00907623	0.00862658	0.005333	0.00397411	0.000588403	0.00710502	0.0163555	0.00362122	0.001305	0.00711602	0.00278359	0.00117369	0.00719855	0.0232552	0.0223331	0.00207105	0.028253	0.0379511	0.00551658	0.000533806	0.00277564	0.00223214	0.0805976	0.0138805	0.00842839	0.0517594	0.00351079	0.0220834	0.00856005	0.00643794	0.0246936	0.0214629	0.000733569	0.023992	0.0131589	0.0140908	0.0165529	0.00484908	0.00833349	0.0653371	0.0123871	0.0134206	0.00883336	0.0306649	0.0139904	0.00954464	0.0213777	0.00556555	0.0088907	0.00612522	0.00700133	0.000672086	0.00453913	0.0153607	4.31667e-05	0.00139948	0.0257514	0.00517654	0.00726247	0.8559108	0.7481154	0.0744836	0.281774	0.673565	1.48464	3.54894	13.4258	1.877938	0.00147501	0.0372496	0.00701892	0.0156358	0.0205493	0.0128629	0.00285984	0.00862668	0.0260294	0.00164702	0.0026934	0.00622068	0.012273	0.000366156	0.0102114	0.0103137	0.00640813	0.00493174	0.00698506	0.00837507	0.0106488	0.00440789	0.00320486	0.00801824	0.0110701	0.009349	0.00200416	0.0112282	0.00473327	0.0036091	0.00678332	0.00338858	0.00830422	0.00789282	0.00487939	0.00363608	0.000538354	0.00650068	0.0149643	0.00331321	0.001194	0.00651075	0.00254682	0.00107386	0.00658625	0.0212772	0.0204335	0.00189489	0.0258499	0.034723	0.00504735	0.000488401	0.00253955	0.00204227	0.0737421	0.0126999	0.00771149	0.0473568	0.00321217	0.020205	0.00783195	0.00589034	0.0225932	0.0196373	0.000671173	0.0219513	0.0120396	0.0128922	0.015145	0.00443662	0.00762466	0.0597797	0.0113334	0.0122791	0.00808201	0.0280566	0.0128004	0.00873279	0.0195593	0.00509215	0.00813447	0.00560422	0.0064058	0.000614919	0.00415304	0.0140541	3.9495e-05	0.00128044	0.023561	0.00473623	0.00664474	1.021464	0.572045	0.427955	1.092966
11376	-439.5455	-595.6287	156.0832	0.0237013	0.0850987	0.00383794	0.0362817	0.00777343	0.00966918	0.00204985	0.00999546	0.00988189	0.00358433	0.000479688	0.0122487	0.0122612	0.00153988	0.00437027	0.0262145	0.000925199	0.0131378	0.0063392	0.0267285	0.00494439	0.00263104	0.00838333	0.0143006	5.43517e-05	0.000310028	0.0121603	0.000859439	0.000215249	0.0179976	0.00498291	0.0458195	0.00799802	0.000197583	0.00530173	0.0306615	0.00587228	0.00550986	0.00194158	0.00343368	0.0110595	0.0129403	0.00801022	0.00207277	0.0184584	0.0308115	0.0520358	0.0390411	0.0180571	0.000770619	0.00127958	0.0176215	0.0161491	0.00335399	0.0247337	0.00754487	0.00317132	0.0122086	0.00136759	0.00290416	0.0203762	0.00121782	0.00769984	0.0196015	0.00377603	0.000244387	0.00866061	0.0111987	0.003605	0.0639518	0.0513153	0.00477987	0.0225646	0.0895088	0.0374535	0.00292041	0.00184884	0.009796	0.0540026	0.0400961	0.0114843	0.0428291	0.0203792	0.0205162	0.114067	0.00265046	0.00572497	0.0370601	0.00173108	0.00384179	0.0140333	0.8522437	0.7425302	0.09238	0.312975	0.695999	1.43678	3.19514	10.8249	1.722238	0.0159904	0.057413	0.00258932	0.0244779	0.00524445	0.00652344	0.00138296	0.00674357	0.00666695	0.00241822	0.000323628	0.00826372	0.00827219	0.0010389	0.00294846	0.017686	0.000624198	0.00886359	0.00427682	0.0180328	0.0033358	0.00177506	0.00565592	0.00964808	3.66691e-05	0.000209164	0.00820409	0.000579832	0.000145221	0.0121423	0.00336179	0.0309127	0.00539597	0.000133302	0.00357688	0.0206862	0.00396181	0.0037173	0.00130992	0.00231658	0.00746142	0.00873038	0.0054042	0.00139842	0.0124532	0.0207874	0.0351067	0.0263396	0.0121825	0.000519909	0.000863285	0.0118886	0.0108952	0.00226281	0.0166869	0.00509025	0.00213957	0.00823667	0.000922664	0.00195933	0.0137471	0.000821616	0.0051948	0.0132244	0.00254755	0.000164879	0.005843	0.00755539	0.00243216	0.043146	0.0346205	0.0032248	0.0152235	0.0603883	0.0252685	0.00197029	0.00124735	0.006609	0.0364336	0.0270514	0.00774802	0.0288952	0.0137491	0.0138415	0.0769566	0.00178817	0.00386243	0.0250031	0.0011679	0.00259192	0.00946773	1.022022	0.573878	0.426122	1.482221
